open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_20_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell,call_prices,put_prices
401.87,401.9498,401.39,401.41,244818.0,401.6965,2023-01-26 14:50:00+00:00,2623,2023-01-26,14:50:00,402.094549111265,402.4865531449972,402.8263265203885,0.3586127974779715,404.2607777103004,401.3918753304766,401.88,-0.1169503334328581,-0.0256080858966221,False,True,True,False,False,False,5.49,0.0
401.425,401.92,401.32,401.7594,279501.0,401.6791,2023-01-26 15:03:00+00:00,2538,2023-01-26,15:03:00,401.4511568793272,401.4762685299354,401.7815969426099,0.4293635941458353,403.49905131919326,400.06414256602653,401.43,0.0820566474852454,-0.0136433730859235,False,True,False,True,False,False,5.54,0.0
403.91,403.91,403.72,403.72,1311.0,403.7945,2023-01-27 12:28:00+00:00,44,2023-01-27,12:28:00,403.9339073190207,404.03021622709,404.0694987670172,0.0702960459183601,404.3506829506906,403.7883145833438,403.88,-0.0396157274437873,-0.0054450000842898,False,True,True,False,False,False,5.97,0.0
403.58,403.59,403.43,403.43,3172.0,403.5353,2023-01-27 12:51:00+00:00,32,2023-01-27,12:51:00,403.4956826068153,403.508596684019,403.58445506865814,0.0867940034064138,403.9316310822838,403.2372790550325,403.6,-0.0421209117938592,-0.0044570255581017,False,False,False,True,False,False,6.34,0.0
403.93,404.23,403.85,404.03,226643.0,404.0524,2023-01-27 14:32:00+00:00,1935,2023-01-27,14:32:00,403.8399835374405,403.69989220169856,403.57796729390503,0.1619577729425874,404.2257983856754,402.9301362021347,403.94,0.022280536713367,0.0097886471287029,True,False,False,False,True,False,0.0,3.55
404.994,405.05,404.82,404.99,117102.0,404.9315,2023-01-27 14:59:00+00:00,1313,2023-01-27,14:59:00,405.0633257063444,405.0493799870189,404.83613688559143,0.2803906071719214,405.9576993142791,403.71457445690373,405.01,-0.0049381496753121,0.0116302684085773,True,False,False,False,False,True,0.0,3.5
401.7,401.7,401.54,401.54,7890.0,401.5542,2023-01-30 11:31:00+00:00,44,2023-01-30,11:31:00,401.7469927471104,401.8379586075269,401.96834885014886,0.0957642524889951,402.3514058601048,401.5852918401929,401.82,-0.0696829426111126,-0.0100727727017048,False,True,True,False,False,False,5.91,0.0
401.66,401.72,401.66,401.72,1741.0,401.6807,2023-01-30 11:40:00+00:00,15,2023-01-30,11:40:00,401.5953919771641,401.60833835663306,401.71893744659184,0.0924338317037486,402.0886727734068,401.34920211977686,401.54,0.0448274144543524,-0.0055937250907806,False,True,False,True,False,False,5.69,0.0
403.29,403.57,403.19,403.2125,461799.0,403.3444,2023-01-30 14:31:00+00:00,3404,2023-01-30,14:31:00,403.05669112331583,402.9558445560576,402.8615208760001,0.1486452313317911,403.4561018013272,402.26693995067296,403.2994,-0.0215472673651421,0.0051114879387154,True,False,False,False,True,False,0.0,6.25
403.15,403.28,403.0,403.195,138391.0,403.123,2023-01-30 14:36:00+00:00,1385,2023-01-30,14:36:00,403.2123074730293,403.1484432098567,403.02363893393994,0.2027104355173173,403.8344806760092,402.21279719187066,403.15,0.0111620984745171,0.0044124397363546,False,False,False,False,False,True,0.0,6.3
398.35,398.35,398.25,398.34,1916.0,398.3154,2023-01-31 11:33:00+00:00,24,2023-01-31,11:33:00,398.41088718466096,398.4867499754389,398.59077402720624,0.0770039258417897,398.8987897305734,398.28275832383906,398.38,-0.0100406646920077,-0.005393338509471,False,True,True,False,False,False,7.5,0.0
398.47,398.77,398.47,398.68,7055.0,398.6465,2023-01-31 11:36:00+00:00,49,2023-01-31,11:36:00,398.4891517584182,398.4909847724229,398.56283112543,0.0919024909186005,398.9304410891043,398.1952211617556,398.44,0.0602349161730772,-0.0001230470186711,False,False,False,True,False,False,7.5,0.0
399.0,399.1,399.0,399.1,1586.0,399.0662,2023-01-31 11:42:00+00:00,27,2023-01-31,11:42:00,398.91602978400385,398.790945814703,398.71492384119927,0.095582140333754,399.0972524025343,398.3325952798642,398.95,0.0375986965785271,0.005392896219702,True,False,False,False,True,False,0.0,3.43
399.32,399.32,399.28,399.28,661.0,399.3022,2023-01-31 12:09:00+00:00,20,2023-01-31,12:09:00,399.3900428373638,399.4037762671855,399.32643600353833,0.1036297682942085,399.7409550767152,398.9119169303615,399.39,-0.0275420015523707,0.0021317274502912,False,False,False,False,False,True,0.0,3.55
400.0,400.15,400.0,400.14,9336.0,400.0147,2023-01-31 12:47:00+00:00,52,2023-01-31,12:47:00,399.93538539017976,399.84527255500575,399.7577893712043,0.0882013860161859,400.1105949152691,399.4049838271396,399.99,0.0375009375234324,0.0077560467444991,True,False,False,False,True,False,0.0,3.52
399.99,399.99,399.94,399.95,5980.0,399.9608,2023-01-31 12:59:00+00:00,46,2023-01-31,12:59:00,400.0064648165238,400.0093940410994,399.949897064322,0.0742889028997738,400.2470526759211,399.65274145272286,400.0,-0.0125000000000028,0.003503285719126,False,False,False,False,False,True,0.0,3.344
401.27,401.5,400.69,400.84,92791.0,401.0625,2023-01-31 13:31:00+00:00,422,2023-01-31,13:31:00,400.6027902311289,400.4215450848141,400.2962852186287,0.2157139611696979,401.1591410633075,399.43342937394993,401.23,-0.0972011065972243,0.0080149251308192,True,False,False,False,True,False,0.0,3.54
400.92,401.2,400.87,401.17,9540.0,401.0177,2023-01-31 13:42:00+00:00,104,2023-01-31,13:42:00,401.16835534552297,401.09727824902785,400.8763643309707,0.2717875253047902,401.96351443218987,399.7892142297515,400.92,0.0623565798663074,0.0132645863092616,True,False,False,False,False,True,0.0,4.03
405.68,405.7,405.64,405.64,5918.0,405.6693,2023-02-01 12:14:00+00:00,52,2023-02-01,12:14:00,405.51218834917177,405.4402391611088,405.35345959424745,0.0653535531573386,405.6148738068768,405.0920453816181,405.48,0.0394594061359298,0.0061681891707404,True,False,False,False,True,False,0.0,5.77
405.82,405.82,405.72,405.72,5572.0,405.7805,2023-02-01 12:38:00+00:00,72,2023-02-01,12:38:00,405.7873820518592,405.782030357635,405.73501630775974,0.0667707414102921,406.0020992734009,405.46793334211856,405.83,-0.0271049454204856,0.0009875232629204,False,False,False,False,False,True,0.0,5.74
412.51,412.51,412.48,412.48,1176.0,412.4855,2023-02-02 11:51:00+00:00,18,2023-02-02,11:51:00,412.62021408294424,412.7047666132309,412.7664728567173,0.0668168640045311,413.03374031273546,412.4992054006992,412.65,-0.0411971404337717,-0.0054499662609249,False,True,True,False,False,False,6.46,0.0
412.34,412.43,412.34,412.43,1039.0,412.4098,2023-02-02 12:08:00+00:00,20,2023-02-02,12:08:00,412.3168361074504,412.3288100654456,412.4139586209685,0.1007585548394856,412.81699284032646,412.01092440161057,412.32,0.0266783081102089,-0.0029068744228952,False,False,False,True,False,False,6.137,0.0
413.78,413.79,413.7,413.7,1378.0,413.7631,2023-02-03 11:35:00+00:00,10,2023-02-03,11:35:00,413.6915736392102,413.58859507032366,413.46204893973794,0.0771638047626058,413.7707041587883,413.1533937206875,413.79,-0.0217501631262311,0.008227288838883,True,False,False,False,True,False,0.0,2.64
413.67,413.67,413.55,413.55,2172.0,413.641,2023-02-03 11:48:00+00:00,14,2023-02-03,11:48:00,413.6847148723453,413.6857433064506,413.5985603560435,0.0775794238835975,413.90887805157786,413.2882426605091,413.68,-0.0314252562367036,0.0071406776002013,True,False,False,False,False,True,0.0,2.87
414.161,414.26,414.161,414.24,4862.0,414.2352,2023-02-03 12:11:00+00:00,33,2023-02-03,12:11:00,414.10813011758745,413.9998142024276,413.8728335718117,0.0864517309087884,414.2186404954469,413.52702664817656,414.17,0.0169012724243651,0.0083382759118013,True,False,False,False,True,False,0.0,3.56
414.0,414.0,413.98,413.98,1726.0,414.0104,2023-02-03 12:18:00+00:00,31,2023-02-03,12:18:00,414.1000826040473,414.098190119847,414.01069081279167,0.0892699558570261,414.36777063621975,413.6536109893636,414.15,-0.0410479294941347,0.0043530077348014,False,False,False,False,False,True,0.0,3.3819999999999997
414.4,414.49,414.37,414.37,5620.0,414.4049,2023-02-03 12:48:00+00:00,38,2023-02-03,12:48:00,414.3148921917442,414.2217604456956,414.11986061724946,0.0841514494752539,414.4564664151505,413.7832548193484,414.4,-0.0072393822393756,0.0062791731801183,True,False,False,False,True,False,0.0,3.33
414.5,414.56,413.4504,414.43,44648.0,414.1497,2023-02-03 13:00:00+00:00,377,2023-02-03,13:00:00,414.450231292688,414.4114839304677,414.32605659150386,0.1496725060149338,414.9247466155636,413.7273665674441,414.52,-0.0217118595001387,0.0049515310527222,False,False,False,False,False,True,0.0,4.21
414.23,414.23,411.7603,412.22,411840.0,412.5803,2023-02-03 13:30:00+00:00,2438,2023-02-03,13:30:00,413.78297404586147,414.1556072735096,414.385215152187,0.3020634768747431,415.593469059686,413.176961244688,414.67,-0.5908312634142785,-0.030381179631895,False,True,True,False,False,False,3.91,0.0
412.92,413.49,412.85,413.12,90102.0,413.1738,2023-02-03 13:39:00+00:00,430,2023-02-03,13:39:00,412.76428200535906,412.9002208105619,413.33581846862506,0.4725142256845339,415.2258753713632,411.4457615658869,412.9,0.0532816662630242,-0.0195746293436153,False,True,False,True,False,False,3.7145,0.0
409.24,409.48,409.23,409.46,9320.0,409.3403,2023-02-06 12:00:00+00:00,208,2023-02-06,12:00:00,409.3166271242761,409.2236935172716,409.0882630967734,0.0852268724686724,409.42917058664807,408.74735560689874,409.29,0.0415353416892567,0.01247339959319,True,False,False,False,True,False,0.0,3.9
409.42,409.43,409.37,409.37,13924.0,409.3901,2023-02-06 12:17:00+00:00,39,2023-02-06,12:17:00,409.45841710114985,409.4609050034889,409.38504972834386,0.0900525612499668,409.7452599733437,409.024839483344,409.44,-0.0170965220789354,0.0026901008437796,False,False,False,False,False,True,0.0,3.8
409.69,409.83,409.65,409.82,5943.0,409.7694,2023-02-06 12:38:00+00:00,61,2023-02-06,12:38:00,409.6193330829951,409.52283893907975,409.4525739503904,0.0902462952880807,409.8135591315428,409.0915887692381,409.69,0.0317313090385402,0.005495182827812,True,False,False,False,True,False,0.0,3.58
409.9,409.92,409.9,409.92,840.0,409.9226,2023-02-06 12:57:00+00:00,11,2023-02-06,12:57:00,409.9721628925546,409.9842436626095,409.9166816828273,0.0768858901056388,410.22422524324986,409.6091381224047,409.96,-0.0097570494682319,0.002807461213126,False,False,False,False,False,True,0.0,3.85
409.28,409.3,409.1,409.26,29882.0,409.1768,2023-02-06 13:35:00+00:00,140,2023-02-06,13:35:00,409.4234075058216,409.5591983971509,409.6728683979917,0.1406476654094935,410.2354590596296,409.1102777363537,409.24,0.0048871078095938,-0.007200399786057,False,True,True,False,False,False,4.02,0.0
409.3695,409.54,409.35,409.54,6875.0,409.4028,2023-02-06 13:44:00+00:00,62,2023-02-06,13:44:00,409.3522229661628,409.3328387562657,409.42575662752625,0.1383825665079861,409.9792868935582,408.8722263614943,409.36,0.0439710768028158,-0.0025598294736682,False,False,False,True,False,False,3.95,0.0
409.79,410.39,409.77,410.2515,643346.0,410.0225,2023-02-06 14:30:00+00:00,6865,2023-02-06,14:30:00,409.89454730687135,409.76909568222504,409.63701198201466,0.1547556872796008,410.256034731133,409.01798923289624,409.72,0.1297227374792526,0.0124720837629267,True,False,False,False,True,False,0.0,4.03
410.32,410.354,409.93,410.01,137612.0,410.1541,2023-02-06 14:37:00+00:00,1676,2023-02-06,14:37:00,410.30209933940546,410.25551449436733,410.0505003929832,0.2160529698740266,410.9147122724793,409.18628851348706,410.32,-0.0755507896276082,0.0078241126787417,True,False,False,False,False,True,0.0,4.11
410.38,410.38,410.3,410.3,1671.0,410.339,2023-02-07 10:58:00+00:00,21,2023-02-07,10:58:00,410.42085792523625,410.5124329935024,410.6158256812871,0.0730360635131315,410.9079699353396,410.3236814272346,410.45,-0.0365452552076933,-0.0071834677754027,False,True,True,False,False,False,4.07,0.0
410.46,410.55,410.46,410.53,10528.0,410.4791,2023-02-07 11:06:00+00:00,33,2023-02-07,11:06:00,410.35052574962526,410.34878669984965,410.4418599816037,0.0810707207829667,410.7661428647356,410.1175770984719,410.36,0.0414270396724727,-0.0051106609743325,False,True,False,True,False,False,3.97,0.0
410.59,410.61,410.58,410.6,2510.0,410.5943,2023-02-07 12:05:00+00:00,26,2023-02-07,12:05:00,410.4867979666453,410.39549653448773,410.3099077423753,0.07442404619726,410.60760392716435,410.0122115575862,410.54,0.0146148974521367,0.0060938376879136,True,False,False,False,True,False,0.0,4.95
410.64,410.64,410.46,410.46,7673.0,410.4941,2023-02-07 12:17:00+00:00,58,2023-02-07,12:17:00,410.5345916564048,410.529355744927,410.47722966931167,0.075314215351064,410.7784865307159,410.1759728079074,410.65,-0.0462681115304998,0.0030479396408642,False,False,False,False,False,True,0.0,4.95
413.57,413.57,413.3,413.33,11858.0,413.419,2023-02-08 12:52:00+00:00,110,2023-02-08,12:52:00,413.5508907618936,413.67707546457825,413.8074281525252,0.091691501951461,414.174194160331,413.4406621447194,413.59,-0.0628641891728501,-0.0097861376436634,False,True,True,False,False,False,3.87,0.0
414.09,414.35,413.24,413.47,29759.0,413.773,2023-02-08 13:00:00+00:00,347,2023-02-08,13:00:00,413.5004569478807,413.5284455815928,413.62979185873434,0.1488796505061135,414.2253104607588,413.03427325670987,413.57,-0.0241797035568261,-0.0053155491367767,False,True,False,True,False,False,3.94,0.0
414.8,414.8,414.72,414.74,1225.0,414.7776,2023-02-09 10:53:00+00:00,27,2023-02-09,10:53:00,414.6549578001205,414.5815463328336,414.4950933039887,0.0641266254053508,414.7515998056101,414.2385868023673,414.7,0.0096455268869111,0.0053083163507416,True,False,False,False,True,False,0.0,5.89
414.7,414.71,414.64,414.69,4847.0,414.6746,2023-02-09 11:04:00+00:00,23,2023-02-09,11:04:00,414.7863541598897,414.7649787174752,414.6812204645066,0.070973110794942,414.9651129076864,414.39732802132687,414.82,-0.0313388939781098,0.0028956994179952,False,False,False,False,False,True,0.0,6.45
414.2,414.2,414.17,414.2,1182.0,414.2017,2023-02-09 11:20:00+00:00,18,2023-02-09,11:20:00,414.2808744142493,414.36792937321235,414.46340940076584,0.0639462856359203,414.7191945433095,414.20762425822215,414.24,-0.0096562379297075,-0.0085625651993157,False,True,True,False,False,False,3.61,0.0
414.0,414.11,414.0,414.1,2834.0,414.0987,2023-02-09 11:40:00+00:00,11,2023-02-09,11:40:00,414.01958319756466,414.0090362026252,414.0706073451915,0.0735670102228458,414.3648753860829,413.7763393043001,414.0,0.0241545893719861,-0.001205325912758,False,False,False,True,False,False,3.4294999999999995,0.0
404.8,404.84,404.77,404.82,8962.0,404.8055,2023-02-10 11:08:00+00:00,41,2023-02-10,11:08:00,405.0755502970695,405.2132719007942,405.32092293111634,0.1147239314776879,405.7798186570271,404.8620272052056,405.03,-0.0518480112584202,-0.0074006958069731,False,True,True,False,False,False,6.84,0.0
404.73,404.74,404.68,404.68,2111.0,404.7331,2023-02-10 11:33:00+00:00,7,2023-02-10,11:33:00,404.6445652294546,404.64395080585064,404.71060582557806,0.0920028000000025,405.07861702557807,404.3425946255781,404.71,-0.0074127152775994,0.0003723154038903,False,False,False,True,False,False,3.4294999999999995,0.0
405.86,406.61,405.85,406.59,577658.0,406.1839,2023-02-10 14:30:00+00:00,4967,2023-02-10,14:30:00,406.0390308535637,405.8785582354542,405.73036562529467,0.1528408959818242,406.341729209222,405.11900204136737,405.84,0.1848018923713779,0.0151600605926112,True,False,False,False,True,False,0.0,5.47
406.38,406.39,406.08,406.14,203263.0,406.2356,2023-02-10 14:38:00+00:00,1809,2023-02-10,14:38:00,406.36461562239185,406.3123481701606,406.1191191762584,0.2300297386335997,407.0392381307928,405.199000221724,406.39,-0.0615172617436452,0.0056838489167016,True,False,False,False,False,True,0.0,5.1964999999999995
408.96,409.21,408.96,409.16,4736.0,409.0871,2023-02-13 12:17:00+00:00,65,2023-02-13,12:17:00,408.9118054446346,408.7916965510684,408.6756239439679,0.0906615587511312,409.0382701789724,408.3129777089634,408.91,0.0611381477586755,0.0092985449246572,True,False,False,False,True,False,0.0,4.1
409.32,409.38,409.32,409.36,5956.0,409.3563,2023-02-13 12:39:00+00:00,44,2023-02-13,12:39:00,409.3886091511017,409.394807599448,409.3260708117079,0.0798192331991742,409.6453477445046,409.0067938789112,409.37,-0.0024427779270564,0.0011009237524971,False,False,False,False,False,True,0.0,4.07
408.45,408.45,408.34,408.38,4594.0,408.402,2023-02-13 13:49:00+00:00,42,2023-02-13,13:49:00,408.4895335864979,408.5684247545026,408.6761249414264,0.0834094868170358,409.0097628886945,408.34248699415826,408.5,-0.0293757649938811,-0.0051385261903728,False,True,True,False,False,False,7.48,0.0
408.45,408.47,408.45,408.45,2332.0,408.4631,2023-02-13 14:04:00+00:00,49,2023-02-13,14:04:00,408.38505351874977,408.3855137304527,408.4411175517246,0.0843687968431674,408.7785927390972,408.1036423643519,408.33,0.0293879950040419,-0.0019571514993537,False,False,False,True,False,False,7.65,0.0
413.7,413.7,411.3,411.88,438560.0,412.1545,2023-02-14 13:30:00+00:00,2496,2023-02-14,13:30:00,413.3980971176809,413.70674239255914,413.85704397339254,0.3175237347550319,415.12713891241265,412.5869490343724,414.23,-0.5673176737561313,-0.0237722310249014,False,True,True,False,False,False,4.05,0.0
415.92,416.67,415.1,415.2,314400.0,415.8615,2023-02-14 13:33:00+00:00,1687,2023-02-14,13:33:00,414.5216584052389,414.24013163349025,414.10811625240245,0.5793544120855969,416.4255339007448,411.7906986040601,415.89,-0.1659092548510418,0.0152992714562816,True,False,False,True,False,False,3.8474999999999997,0.0
411.96,411.98,411.41,411.74,455404.0,411.6492,2023-02-14 15:36:00+00:00,3658,2023-02-14,15:36:00,412.38399696851326,412.8917619260806,413.38071838676194,0.4094544286084307,415.0185361011957,411.74290067232823,412.0,-0.0631067961165026,-0.0347083855785532,False,True,True,False,False,False,4.24,0.0
410.66,410.75,410.39,410.53,123585.0,410.5792,2023-02-14 15:59:00+00:00,1066,2023-02-14,15:59:00,410.4950708063776,410.4671986312322,410.73861550180885,0.4208124606418614,412.4218653443763,409.05536565924143,410.67,-0.0340906323812411,-0.0005907197533242,False,False,False,True,False,False,4.63,0.0
411.5,411.71,411.5,411.71,7653.0,411.5955,2023-02-15 12:11:00+00:00,39,2023-02-15,12:11:00,411.4942079515481,411.4207102081686,411.35557399573526,0.0826410377627194,411.6861381467861,411.0250098446844,411.42,0.0704875796023439,0.0055930762634013,True,False,False,False,True,False,0.0,3.44
411.88,411.88,411.85,411.88,2918.0,411.8739,2023-02-15 12:29:00+00:00,17,2023-02-15,12:29:00,411.92931094530024,411.9512790902377,411.8881224420576,0.0813038827247019,412.2133379729564,411.5629069111589,411.89,-0.0024278326737699,0.0059562275751059,True,False,False,False,False,True,0.0,3.7
413.33,413.33,413.33,413.33,623.0,413.3484,2023-02-16 12:18:00+00:00,25,2023-02-16,12:18:00,413.46194611884,413.5402737780448,413.6328482443239,0.0744277696353914,413.9305593228655,413.3351371657824,413.45,-0.0290240657878835,-0.0053176629591595,False,True,True,False,False,False,2.19,0.0
413.23,413.23,413.19,413.19,646.0,413.2177,2023-02-16 12:39:00+00:00,11,2023-02-16,12:39:00,413.1767442925578,413.17299157727473,413.2267952451776,0.0623057457164604,413.4760182280434,412.97757226231175,413.16,0.0072611094975246,-0.0013300865886326,False,False,False,True,False,False,2.75,0.0
412.3,412.3,410.32,411.63,122350.0,411.4485,2023-02-16 13:30:00+00:00,1198,2023-02-16,13:30:00,412.0654051225389,412.1901806306097,412.3521280780593,0.2444365734666114,413.32987437192577,411.3743817841929,412.3,-0.1625030317729847,-0.0136989673463355,False,True,True,False,False,False,3.23,0.0
409.57,409.79,409.57,409.67,27519.0,409.7386,2023-02-16 14:05:00+00:00,178,2023-02-16,14:05:00,409.5770071209204,409.59789996349167,409.7833419746695,0.2527916117425117,410.79450842163953,408.77217552769946,409.57,0.0244158507703256,-0.0031669571239992,False,False,False,True,False,False,5.06,0.0
406.35,408.3431,406.18,406.19,254388.0,408.161,2023-02-17 13:48:00+00:00,94,2023-02-17,13:48:00,406.17381713594546,406.0961821533967,406.0114387642958,0.2344328636681716,406.9491702189685,405.0737073096231,406.35,-0.0393749230958594,0.0065315872523866,True,False,False,False,True,False,0.0,4.54
406.01,406.01,405.78,405.8,7191.0,405.8645,2023-02-17 13:52:00+00:00,99,2023-02-17,13:52:00,406.0277070885819,406.05936031066426,406.02369310319153,0.2202707076631246,406.904775933844,405.14261027253906,406.05,-0.0615687723186799,-0.0022136265144338,False,False,False,False,False,True,0.0,4.313
403.83,403.83,403.73,403.73,8338.0,403.8264,2023-02-21 11:01:00+00:00,18,2023-02-21,11:01:00,403.90599254726055,404.01920419684825,404.1481297180647,0.0907908039474073,404.5112929338543,403.78496650227504,403.84,-0.0272385103010986,-0.0051964413390348,False,True,True,False,False,False,3.3,0.0
404.11,404.11,404.11,404.11,733.0,404.1023,2023-02-21 11:15:00+00:00,5,2023-02-21,11:15:00,403.9720001109688,403.9620452407032,404.02538875474625,0.107601475380806,404.45579465626946,403.59498285322303,403.89,0.0544702765604563,-0.001604257162396,False,False,False,True,False,False,3.135,0.0
398.35,398.35,398.22,398.31,2859.0,398.3069,2023-02-22 11:38:00+00:00,28,2023-02-22,11:38:00,398.44679683816,398.5831538619576,398.7670571086773,0.1235246771422347,399.2611558172462,398.2729584001084,398.35,-0.0100414208610569,-0.0135335365443721,False,True,True,False,False,False,4.39,0.0
398.59,398.67,398.59,398.67,2860.0,398.6375,2023-02-22 11:46:00+00:00,47,2023-02-22,11:46:00,398.5272770886725,398.5253605896452,398.63867845573935,0.1124792690843288,399.0885955320767,398.188761379402,398.51,0.0401495571002045,-0.0056368514245931,False,True,False,True,False,False,4.45,0.0
399.22,399.52,399.21,399.4,8090.0,399.3874,2023-02-22 12:05:00+00:00,67,2023-02-22,12:05:00,399.1909288889668,399.07238675326266,398.9395490177281,0.1054783276682606,399.3614623284011,398.51763570705504,399.15,0.0626330953275711,0.0127892476395579,True,False,False,False,True,False,0.0,4.27
400.24,400.24,400.24,400.24,551.0,400.2409,2023-02-22 12:46:00+00:00,5,2023-02-22,12:46:00,400.3127997708318,400.332245521099,400.2436212093292,0.0984737421789385,400.63751617804496,399.84972624061345,400.27,-0.0074949409148756,0.0026273369784696,False,False,False,False,False,True,0.0,4.32
398.57,398.575,398.25,398.27,248115.0,398.3864,2023-02-22 15:11:00+00:00,2294,2023-02-22,15:11:00,398.7551615274056,399.02993773854155,399.3206693777373,0.2672890553390966,400.3898255990937,398.25151315638095,398.57,-0.0752690869859777,-0.023163366659905,False,True,True,False,False,False,3.61,0.0
